# The Computer Science Ontology as a term taxonomy: the topics computer science research is
# indexed by, each with the label CSO states for it and the equivalent labels it states beside it.
# CSO states NO definition for any topic, so this is matched against declared names like OLiA and
# FIBO and cannot be read as a functional taxonomy — there is no prose to compare a scope against.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# definition is empty for every row because CSO publishes none.
#
# CSO is a POLY-HIERARCHY: 9927 of its 14624 topics with a parent are stated beneath more than one, up
# to 33. Every parent is carried, joined with the separator SkosConcept states for a repeated
# property, and SkosConcept.broaderConcepts reads them back. Nothing is dropped.
#
# Source: CSO 3.5, https://cso.kmi.open.ac.uk/download (CSO.3.5.csv; the download states no
#   revision, so there is no commit to pin and the archive is the citation).
# Licence: Creative Commons Attribution 4.0 International (CC BY 4.0) — "you can freely copy,
#   share, adapt, and build upon the data for any purpose, including commercial use, as long as
#   you give appropriate credit to the original creators". Credit: the Computer Science Ontology,
#   Knowledge Media Institute, The Open University, and NOTICE.md carries it.
#   The downloaded archive itself states no licence and carries no licence file; these terms were
#   supplied by the maintainer of this repository rather than read from the archive.
# NOT BUNDLED YET: no vocabulary is bundled until the extractors are one runner.
%28100%29_silicon	(100) silicon		nems	topic			
%28e_%2C3e%29_process	(e ,3e) process		computer communication networks | computer network | computer networks | process engineering	topic			
%28i_%2Cj%29_conditions	(i ,j) conditions		applied (co)	topic			
%28min_%2Cmax_%2C%2B%29_functions	(min ,max ,+) functions		computer communication networks | computer network | computer networks	topic			
data_cleaning	data cleaning		data integration | data warehouse | data warehouses	topic			
data_clustering	data clustering		cluster analysis | clustering | clustering algorithm | clustering algorithms	topic			
data_clustering_algorithm	data clustering algorithm		data clustering	topic			
data_communication_equipment	data communication equipment		data communication systems | wireless telecommunication systems	topic			
data_communication_systems	data communication systems		computer system | computer systems	topic			
data_compression	data compression		image compression	topic			
data_compression_algorithms	data compression algorithms		compression algorithms	topic			
data_compression_ratio	data compression ratio		compression methods | compression rates | compression ratio | compression ratio (machinery) | compression ratios | compression scheme | compression techniques	topic			
data_cube	data cube	data cubes	geometry | olap | on-line analytical processing | online analytical processing | query processing	topic			
data_cubes	data cubes	data cube | data cubes	geometry | olap | on-line analytical processing | online analytical processing | query processing	topic			
data_detection	data detection		channel estimation | mimo systems | signal detection	topic			
data_embedding	data embedding		digital watermarking | steganography	topic			
data_encryption	data encryption		encryption | encryption algorithm | encryption algorithms | encryption and decryption | encryption key | encryption methods | encryption schemes	topic			
data_encryption_standard	data encryption standard		cryptography	topic			
data_exchange	data exchange		data integration | electronic data interchange	topic			
data_flow_graph	data flow graph	data flow graphs	graph theory	topic			
data_flow_graphs	data flow graphs	data flow graph | data flow graphs	graph theory	topic			
data_fusion	data fusion	data fusion | information fusion	sensor | sensors	topic			
data_fusion_algorithm	data fusion algorithm		data fusion | information fusion | sensor data fusion	topic			
data_fusion_methods	data fusion methods		fusion methods	topic			
data_fusion_technique	data fusion technique		data fusion | information fusion	topic			
data_gathering	data gathering	data aggregation	sensor node | sensor nodes	topic			
data_governance	data governance		data management	topic			
data_grid	data grid	data grid | data grids	grid computing	topic			
data_grids	data grids	data grid	grid computing	topic			
data_handling	data handling		database | database systems	topic			
data_integration	data integration		data handling	topic			
data_integration_system	data integration system		data integration	topic			
data_interpretation%2C_statistical	data interpretation, statistical		correlation analysis | regression analysis | statistical analysis | statistical model | statistics	topic			
data_link_layer	data link layer		network layers | physical layer | physical layers | wireless network | wireless networks	topic			
data_management	data management		information management	topic			
data_management_system	data management system		data management	topic			
data_manifolds	data manifolds		manifold learning	topic			
data_mart	data mart		data warehouse | data warehouses	topic			
data_matrices	data matrices		factorization	topic			
data_mining	data mining		computer science	topic			
data_mining_algorithm	data mining algorithm	data mining applications | data mining methods | data mining techniques | data mining technology | mining algorithms	data mining	topic			
data_mining_applications	data mining applications	data mining algorithm | data mining methods | data mining techniques | data mining technology | mining algorithms	data mining	topic			
data_mining_methods	data mining methods	data mining algorithm | data mining applications | data mining techniques | data mining technology | mining algorithms	data mining	topic			
data_mining_process	data mining process		data mining algorithm | data mining applications | data mining methods | data mining techniques | data mining technology | mining algorithms	topic			
data_mining_techniques	data mining techniques	data mining algorithm | data mining applications | data mining methods | data mining techniques | data mining technology | mining algorithms	data mining	topic			
data_mining_technology	data mining technology	data mining algorithm | data mining applications | data mining methods | data mining techniques | mining algorithms	data mining	topic			
data_packet	data packet		mobile ad hoc network | mobile ad hoc networks | mobile ad-hoc network | mobile ad-hoc networks | mobile adhoc network (manets) | wireless sensor network | wireless sensor network (wsn) | wireless sensor network (wsns) | wireless sensor networks | wireless sensor networks (wsns) | wsn	topic			
data_packet_dropout	data packet dropout		control system stability | delay control systems | networked control system | networked control systems | networked control systems (ncss) | sufficient conditions	topic			
data_parallel	data parallel	data parallel | data parallelism	parallel programming	topic			
data_parallelism	data parallelism	data parallel	parallel programming	topic			
data_perturbation	data perturbation		privacy preservation | privacy preserving | privacy-preserving	topic			
data_planes	data planes		control plane | control planes	topic			
data_points	data points		clustering | clustering algorithm | clustering algorithms	topic			
data_prefetching	data prefetching		buffer storage | pre-fetching | prefetching | program compilers	topic			
data_privacy	data privacy		privacy	topic			
data_protection	data protection		cryptography | privacy	topic			
data_publishing	data publishing		k-anonymity	topic			
data_races	data races		concurrency control | debugging | object oriented programming | object-oriented programming | parallel programming | program debugging | software debugging | static analysis | testing and debugging	topic			
data_security	data security		data privacy | network security	topic			
data_sparsity	data sparsity		recommender system | recommender systems	topic			
data_stream	data stream	data stream | data streams	data communication systems | data mining | database | database systems	topic			
data_stream_management_systems	data stream management systems		continuous queries | continuous query | information management	topic			
data_stream_mining	data stream mining		data stream | data streams	topic			
data_stream_processing	data stream processing		data stream | data streams	topic			
data_streams	data streams	data stream	data communication systems | data mining | database | database systems	topic			
data_symbols	data symbols	pilot symbols	channel estimation | fading channel | fading channels | frequency allocation | ofdm	topic			
data_transmission--packet_switching	data transmission--packet switching		digital communication systems	topic			
data_transmission_-_packet_switching	data transmission - packet switching		digital communication systems	topic			
data_transmission_rates	data transmission rates		data communication systems	topic			
data_utilities	data utilities		anonymization | k-anonymity	topic			
data_visualization	data visualization		visualization	topic			
data_warehouse	data warehouse	data warehouses	data mining | information management	topic			
data_warehouse_systems	data warehouse systems		data warehouse | data warehouses	topic			
data_warehouses	data warehouses	data warehouse | data warehouses	data mining | information management	topic			
data_warehousing	data warehousing		database | database systems	topic			
database	database	database systems	computer system | computer systems	topic			
database_images	database images		query images	topic			
database_management	database management		database | database systems | management information systems	topic			
database_management_system	database management system	data-base management systems | database management systems	database | database systems | information storage and retrieval | management information systems	topic			
database_management_systems	database management systems	data-base management systems | database management system	database | database systems | information storage and retrieval | management information systems	topic			
database_schema	database schema	database schemas	database | database systems	topic			
database_schemas	database schemas	database schema | database schemas	database | database systems	topic			
database_search	database search	database searches	database | database systems | search engine | search engines	topic			
database_searches	database searches	database search | database searches	database | database systems | search engine | search engines	topic			
database_systems	database systems	database | database systems	computer system | computer systems	topic			
datalog	datalog		logic programming | ontologies | ontology | query languages	topic			
datalog_programs	datalog programs		datalog	topic			
daubechies	daubechies	daubechies | daubechies wavelet	discrete wavelet transform | discrete wavelet transform (dwt) | discrete wavelet transforms	topic			
daubechies_wavelet	daubechies wavelet	daubechies	discrete wavelet transform | discrete wavelet transform (dwt) | discrete wavelet transforms	topic			
daylighting	daylighting		office buildings	topic			
dba	dba		epon | ethernet passive optical networks	topic			
dbpedia	dbpedia		linked data	topic			
dbr	dbr		surface emitting lasers	topic			
dbr_lasers	dbr lasers		dbr	topic			
dc_coefficient	dc coefficient	ac coefficients	dct coefficients | digital watermarking | h.264 | h.264/avc	topic			
dc_generators	dc generators		high power lasers | pumping (laser)	topic			
dc_servomotors	dc servomotors		servomotors	topic			
dct_coefficients	dct coefficients		discrete cosine transform | discrete cosine transform (dct) | discrete cosine transform(dct) | discrete cosine transforms | discrete cosine transforms (dct)	topic			
dct_domain	dct domain		dct coefficients | watermark detection | watermark embedding | watermark extraction | watermarked images | watermarking algorithms | watermarking schemes | watermarking techniques	topic			
dct_transform	dct transform		discrete cosine transform | discrete cosine transform (dct) | discrete cosine transform(dct) | discrete cosine transforms | discrete cosine transforms (dct)	topic			
ddos_attack	ddos attack	ddos attacks | distributed denial of service | distributed denial of service attack	denial of service | denial of service (dos) | denial of service attacks | denial-of-service | denial-of-service attacks | dos attacks	topic			
ddos_attacks	ddos attacks	ddos attack | distributed denial of service | distributed denial of service attack	denial of service | denial of service (dos) | denial of service attacks | denial-of-service | denial-of-service attacks | dos attacks	topic			
de-noise	de-noise		de-noising | de-nosing | image de-noising | image denoising	topic			
de-noising	de-noising	de-noising | de-nosing	imaging systems | wavelet transform | wavelet transforms	topic			
de-noising_algorithm	de-noising algorithm		noise pollution control	topic			
de-noising_techniques	de-noising techniques		noise pollution control	topic			
de-nosing	de-nosing	de-noising	imaging systems | wavelet transform | wavelet transforms	topic			
de-speckling	de-speckling		sar image | sar imagery | sar images | speckle noise | speckle reduction | wavelet transform | wavelet transforms	topic			
de_algorithms	de algorithms		differential evolution | differential evolution (de) | differential evolution algorithm | differential evolution algorithms	topic			
de_duplications	de duplications	deduplication	digital storage | storage system | storage systems	topic			
dead-zone	dead-zone		tracking error | tracking errors	topic			
dead_reckoning	dead reckoning		navigation system | navigation systems	topic			
deadlock-free_routing	deadlock-free routing		electric network topology | topology | virtual channel | virtual channels	topic			
deadlock_detection	deadlock detection		concurrent program | concurrent programs | concurrent software	topic			
deadlock_prevention	deadlock prevention		flexible manufacturing system | flexible manufacturing systems	topic			
deblocking	deblocking		blocking artifacts | deblocking filter | deblocking filters	topic			
deblocking_filter	deblocking filter	deblocking filters	electric filters | h.264 | h.264/avc | video coding	topic			
deblocking_filters	deblocking filters	deblocking filter | deblocking filters	electric filters | h.264 | h.264/avc | video coding	topic			
debuggers	debuggers	computer debugging	software	topic			
debugging	debugging	program debugging | software debugging | testing and debugging	computer debugging | computer programming | debuggers | quality of softwares | software quality	topic			
debugging_process	debugging process		debugging | program debugging | software debugging | testing and debugging	topic			
debugging_tools	debugging tools		debugging | program debugging | software debugging | testing and debugging	topic			
decentralized_detection	decentralized detection		fusion center	topic			
decimation_filter	decimation filter		comb filter | comb filters	topic			
decision-directed	decision-directed		blind equalization | frequency estimation | mimo systems	topic			
decision-feedback_equalizations	decision-feedback equalizations		decision feedback equalizer | decision feedback equalizers | mimo systems | single carrier | single-carrier	topic			
decision-theoretic	decision-theoretic		autonomous agent | autonomous agents | decision theory | game theory | markov decision process | markov decision process (mdp) | markov decision processes	topic			
decision-tree_algorithm	decision-tree algorithm		decision tree | decision trees	topic			
decision_analysis	decision analysis		decision theory	topic			
decision_attribute	decision attribute		condition attributes	topic			
decision_diagram	decision diagram	decision diagram | decision diagrams	binary decision diagram | binary decision diagram (bdd) | binary decision diagrams | binary decision diagrams (bdd)	topic			
decision_diagrams	decision diagrams	decision diagram	binary decision diagram | binary decision diagram (bdd) | binary decision diagrams | binary decision diagrams (bdd)	topic			
decision_feedback	decision feedback		decision feedback equalizer | decision feedback equalizers | fading channel | fading channels | mimo systems	topic			
decision_feedback_equalizer	decision feedback equalizer	decision feedback equalizers	bit error rate | data communication systems | signal receivers	topic			
decision_feedback_equalizers	decision feedback equalizers	decision feedback equalizer | decision feedback equalizers	bit error rate | data communication systems | signal receivers	topic			
decision_making%2C_computer-assisted	decision making, computer-assisted		decision support system | decision support system (dss) | decision support systems	topic			
decision_model	decision model	decision models	decision support system | decision support system (dss) | decision support systems | decision theory	topic			
decision_modeling	decision modeling		decision model | decision models	topic			
decision_models	decision models	decision model | decision models	decision support system | decision support system (dss) | decision support systems | decision theory	topic			
decision_procedure	decision procedure	decision procedure | decision procedures	computability and decidability | decision theory | model checking | model-checking | satisfiability	topic			
decision_procedures	decision procedures	decision procedure	computability and decidability | decision theory | model checking | model-checking | satisfiability	topic			
decision_rule	decision rule	decision rules | decision table | decision tables	decision theory	topic			
decision_rules	decision rules	decision rule | decision table | decision tables	decision theory	topic			
decision_support_system	decision support system	decision support system %28dss%29 | decision support systems	artificial intelligence	topic			
decision_support_system_%28dss%29	decision support system (dss)	decision support system | decision support systems	artificial intelligence	topic			
decision_support_systems	decision support systems	decision support system | decision support system %28dss%29 | decision support systems	artificial intelligence	topic			
decision_support_systems%2C_clinical	decision support systems, clinical	decision support techniques	decision support system | decision support system (dss) | decision support systems	topic			
decision_support_techniques	decision support techniques	decision support systems%2C clinical | decision support techniques	decision support system | decision support system (dss) | decision support systems	topic			
decision_systems	decision systems		attribute reduction | attributes reduction | decision support system | decision support system (dss) | decision support systems	topic			
decision_table	decision table	decision rule | decision rules | decision tables	decision theory	topic			
decision_tables	decision tables	decision rule | decision rules | decision table | decision tables	decision theory	topic			
decision_theory	decision theory		artificial intelligence	topic			
decision_tree	decision tree	decision trees	data mining	topic			
decision_tree_classification	decision tree classification		decision tree | decision trees	topic			
decision_tree_classifiers	decision tree classifiers		decision tree | decision trees	topic			
decision_tree_induction	decision tree induction		decision tree | decision trees	topic			
decision_tree_learning	decision tree learning		decision tree | decision trees	topic			
decision_tree_models	decision tree models		decision tree | decision trees	topic			
decision_trees	decision trees	decision tree | decision trees	classifier | classifiers	topic			
decode-and-forward	decode-and-forward	decode-and-forward | decode-and-forward %28df%29	analytical results | co-operative systems | cooperative networks | cooperative relay | cooperative systems | cooperative transmission | diversity gain | diversity gains | diversity order | nakagami-m fading | nakagami-m fading channels | optimal power | optimal power allocation | outage performance | power constraints | relay channel | relay channels | symbol error rate | symbol error rate (ser) | symbol error rates | transmit power	topic			
decode-and-forward_%28df%29	decode-and-forward (df)	decode-and-forward	analytical results | co-operative systems | cooperative networks | cooperative relay | cooperative systems | cooperative transmission | diversity gain | diversity gains | diversity order | nakagami-m fading | nakagami-m fading channels | optimal power | optimal power allocation | outage performance | power constraints | relay channel | relay channels | symbol error rate | symbol error rate (ser) | symbol error rates | transmit power	topic			
decode-and-forward_protocols	decode-and-forward protocols		amplify-and-forward | amplify-and-forward (af) | cooperative communication | cooperative communications | rayleigh fading | relay node	topic			
decode-and-forward_relay	decode-and-forward relay		relay selection	topic			
decode-and-forward_relaying	decode-and-forward relaying		closed form | closed-form expression | cooperative communication | cooperative communications	topic			
decode_and_forward	decode and forward		relay selection	topic			
decoders	decoders		deep learning	topic			
decoding_complexity	decoding complexity		block codes | iterative decoding	topic			
decoding_performance	decoding performance		ldpc code | ldpc codes	topic			
decomposition_level	decomposition level		discrete wavelet transform | discrete wavelet transform (dwt) | discrete wavelet transforms | wavelet decomposition	topic			
decoupling_controllers	decoupling controllers		multivariable control systems	topic			
decryption	decryption		encryption | encryption algorithm | encryption algorithms | encryption and decryption | encryption key | encryption methods | encryption schemes	topic			
decryption_keys	decryption keys		access control | cryptography	topic			
deduplication	deduplication	de duplications | deduplication	digital storage | storage system | storage systems	topic			
deep_belief_networks	deep belief networks		bayesian | bayesian approach | bayesian approaches | bayesian framework | bayesian frameworks | bayesian method | bayesian methods | bayesian model | bayesian models | bayesian network | bayesian networks | deep learning	topic			
deep_boltzmann_machine	deep boltzmann machine		boltzmann machine	topic			
deep_learning	deep learning		artificial neural network | artificial neural networks | back propagation neural networks | back-propagation neural network | back-propagation neural networks | neural network | neural network model | neural networks	topic			
deep_packet_inspection	deep packet inspection		finite automata | intrusion detection | intrusion detection method | intrusion detection system | intrusion detection systems | packet networks | regular expression | regular expressions	topic			
deep_reinforcement_learning	deep reinforcement learning	deep reinforcement learning | deep rl	deep learning	topic			
deep_rl	deep rl	deep reinforcement learning	deep learning	topic			
deepfake	deepfake		deep learning	topic			
default_logic	default logic	default logic | default reasoning	non-monotonic reasoning | nonmonotonic reasoning	topic			
default_reasoning	default reasoning	default logic	non-monotonic reasoning | nonmonotonic reasoning	topic			
defeasible_logic	defeasible logic		non-monotonic reasoning | nonmonotonic reasoning	topic			
defeasible_reasoning	defeasible reasoning		non-monotonic reasoning | nonmonotonic reasoning	topic			
defect_report	defect report	bug reports | defect reports	software engineering	topic			
defect_reports	defect reports	bug reports | defect report	software engineering	topic			
defected_ground_structures	defected ground structures		ground plane | ground planes | microstrip | microstripes	topic			
deflection_routing	deflection routing		optical burst switching | optical burst switching (obs) | router | routers	topic			
defocus	defocus		optical transfer function	topic			
defocus_blur	defocus blur		defocus	topic			
defocusing	defocusing		defocus	topic			
degraded_images	degraded images		image restoration	topic			
degree_centrality	degree centrality		betweenness | betweenness centrality | centrality measure | centrality measures | centrality metric	topic			
degree_distribution	degree distribution	degree distributions	graph theory | topology	topic			
degree_distributions	degree distributions	degree distribution | degree distributions	graph theory | topology	topic			
degrees_of_freedom	degrees of freedom	degrees of freedom %28mechanics%29	manipulator | manipulators | robotic manipulator | robotic manipulators	topic			
degrees_of_freedom_%28mechanics%29	degrees of freedom (mechanics)	degrees of freedom | degrees of freedom %28mechanics%29	manipulator | manipulators | robotic manipulator | robotic manipulators	topic			
dehalococcoides	dehalococcoides		chloroflexi | chloroflexi (class)	topic			
delay-dependent	delay-dependent		delay control systems | numerical example | numerical examples | stability criteria | sufficient conditions | time-varying delay | time-varying delays	topic			
delay-dependent_criteria	delay-dependent criteria		lyapunov-krasovskii functional | lyapunov-krasovskii functionals	topic			
delay-dependent_robust_stability	delay-dependent robust stability		free-weighting matrices | robust stability	topic			
delay-dependent_stability	delay-dependent stability		delay-dependent | lyapunov-krasovskii functional | lyapunov-krasovskii functionals | robust stability | time varying networks | uncertain system | uncertain systems	topic			
delay-locked_loops	delay-locked loops		delay circuits | jitter	topic			
delay-tolerant_network	delay-tolerant network	delay tolerant network | delay tolerant networks | delay-tolerant networks	ad hoc network | ad hoc networks | ad-hoc networks | routing protocol | routing protocols | wireless network | wireless networks	topic			
delay-tolerant_networks	delay-tolerant networks	delay tolerant network | delay tolerant networks | delay-tolerant network	ad hoc network | ad hoc networks | ad-hoc networks | routing protocol | routing protocols | wireless network | wireless networks	topic			
delay_and_jitter	delay and jitter		internet telephony | jitter | quality of service | quality of service (qos)	topic			
delay_and_sums	delay and sums		microphone array | microphone arrays	topic			
delay_circuits	delay circuits		integrated circuit layout	topic			
delay_control_systems	delay control systems		linear matrix inequalities | linear matrix inequalities (lmis) | linear matrix inequality | linear matrix inequality (lmi) | linear matrix inequality (lmis) | linear matrix inequality(lmi) | time delay | time delay systems | time delays | time-delay | time-delay system | time-delay systems	topic			
delay_dependent_conditions	delay dependent conditions		lyapunov-krasovskii functional | lyapunov-krasovskii functionals | time-varying delay | time-varying delays	topic			
delay_dependent_stability_criterion	delay dependent stability criterion		delay-dependent | lyapunov-krasovskii functional | lyapunov-krasovskii functionals | robust stability | time varying networks | uncertain system | uncertain systems	topic			
delay_dependents	delay dependents		delay control systems | intelligent control | numerical example | numerical examples | stability criteria | sufficient conditions | time varying control systems | uncertain system | uncertain systems	topic			
delay_differential_equation	delay differential equation	delay differential equations	differential equations	topic			
delay_differential_equations	delay differential equations	delay differential equation | delay differential equations	differential equations	topic			
delay_estimation	delay estimation		mathematics | signal processing | time delay | time delay systems | time delays | time-delay | time-delay system | time-delay systems	topic			
delay_faults	delay faults		delay circuits | integrated circuit testing	topic			
delay_independent	delay independent		asymptotic stability | delay-dependent	topic			
delay_jitter	delay jitter	delay jitters	jitter	topic			
delay_jitters	delay jitters	delay jitter | delay jitters	jitter	topic			
delay_sensitive	delay sensitive		end to end delay | end-to-end delay | wireless sensor network | wireless sensor network (wsn) | wireless sensor network (wsns) | wireless sensor networks | wireless sensor networks (wsns) | wsn	topic			
delay_spread	delay spread		channel model | channel models | multipath propagation | radio transmission	topic			
delay_systems	delay systems		delay control systems | state feedback | sufficient conditions | time varying control systems | uncertain system | uncertain systems	topic			
delay_testing	delay testing		delay circuits | integrated circuit testing	topic			
delay_tolerant	delay tolerant		block codes | delay tolerant network | delay tolerant networks | delay-tolerant network | delay-tolerant networks | mobile ad hoc network | mobile ad hoc networks | mobile ad-hoc network | mobile ad-hoc networks | mobile adhoc network (manets) | sensor network | sensor networks	topic			
delay_tolerant_network	delay tolerant network	delay tolerant networks | delay-tolerant network | delay-tolerant networks	ad hoc network | ad hoc networks | ad-hoc networks | routing protocol | routing protocols | wireless network | wireless networks	topic			
delay_tolerant_networking	delay tolerant networking		dtn | mobile ad hoc network | mobile ad hoc networks | mobile ad-hoc network | mobile ad-hoc networks | mobile adhoc network (manets)	topic			
delay_tolerant_networks	delay tolerant networks	delay tolerant network | delay tolerant networks | delay-tolerant network | delay-tolerant networks	ad hoc network | ad hoc networks | ad-hoc networks | routing protocol | routing protocols | wireless network | wireless networks	topic			
delayed_neural_networks	delayed neural networks		artificial neural network | artificial neural networks | asymptotic stability | back propagation neural networks | back-propagation neural network | back-propagation neural networks | neural network | neural network model | neural networks | stability criteria | sufficient conditions | time varying networks | time-varying delay | time-varying delays	topic			
delegation	delegation		authorization	topic			
delivery_delay	delivery delay		delivery ratio	topic			
delivery_ratio	delivery ratio		delay tolerant network | delay tolerant networks | delay-tolerant network | delay-tolerant networks | mobile ad hoc network | mobile ad hoc networks | mobile ad-hoc network | mobile ad-hoc networks | mobile adhoc network (manets) | sensor network | sensor networks | wireless sensor network | wireless sensor network (wsn) | wireless sensor network (wsns) | wireless sensor networks | wireless sensor networks (wsns) | wsn	topic			
delta-sigma	delta-sigma		delta sigma modulation	topic			
delta_sigma_modulation	delta sigma modulation		spurious signal noise	topic			
delta_sigma_modulator	delta sigma modulator		delta sigma modulation	topic			
deltaproteobacteria	deltaproteobacteria		proteobacteria	topic			
demand-side	demand-side		demand response | smart grid | smart grids	topic			
demand_response	demand response		commerce	topic			
demand_response_programs	demand response programs		demand response | smart grid | smart grids	topic			
demodulation	demodulation		communication channels | communication channels (information theory)	topic			
demodulation_method	demodulation method		demodulation | optical variables measurement	topic			
demodulators	demodulators		demodulation	topic			
demonstrations	demonstrations		education | information system | information systems	topic			
demosaicing	demosaicing	demosaicing | demosaicking	color image processing	topic			
demosaicking	demosaicking	demosaicing	color image processing	topic			
dempster	dempster		combination rules | sensor data fusion	topic			
dempster-shafer	dempster-shafer	dempster-shafer theory	data fusion | formal logic | information fusion	topic			
dempster-shafer_theory	dempster-shafer theory	dempster-shafer | dempster-shafer theory	data fusion | formal logic | information fusion	topic			
dempster-shafer_theory_of_evidence	dempster-shafer theory of evidence		dempster-shafer | dempster-shafer theory	topic			
demultiplexer	demultiplexer	demultiplexers	demultiplexing	topic			
demultiplexers	demultiplexers	demultiplexer | demultiplexers	demultiplexing	topic			
demultiplexing	demultiplexing		multiplexing equipment | optical fiber | optical fibers	topic			
denaturing_gradient_gel_electrophoresis	denaturing gradient gel electrophoresis	denaturing gradient gel electrophoresis | dgge	dna 16s | rna 16s	topic			
dendrogram	dendrogram	dendrogram | dendrograms	cluster analysis | genetic diversity	topic			
dendrograms	dendrograms	dendrogram	cluster analysis | genetic diversity	topic			
denial-of-service	denial-of-service	denial of service | denial of service %28dos%29 | denial of service attacks | denial-of-service attacks | dos attacks	cyber attack | cyber attacks | cyber threat | cyber threats | cyberattack | cyberattacks | cybersecurity attacks | cybersecurity risk | cybersecurity threat | cybersecurity threats	topic			
denial-of-service_attacks	denial-of-service attacks	denial of service | denial of service %28dos%29 | denial of service attacks | denial-of-service | dos attacks	cyber attack | cyber attacks | cyber threat | cyber threats | cyberattack | cyberattacks | cybersecurity attacks | cybersecurity risk | cybersecurity threat | cybersecurity threats	topic			
denial_of_service	denial of service	denial of service %28dos%29 | denial of service attacks | denial-of-service | denial-of-service attacks | dos attacks	cyber attack | cyber attacks | cyber threat | cyber threats | cyberattack | cyberattacks | cybersecurity attacks | cybersecurity risk | cybersecurity threat | cybersecurity threats	topic			
denial_of_service_%28dos%29	denial of service (dos)	denial of service | denial of service attacks | denial-of-service | denial-of-service attacks | dos attacks	cyber attack | cyber attacks | cyber threat | cyber threats | cyberattack | cyberattacks | cybersecurity attacks | cybersecurity risk | cybersecurity threat | cybersecurity threats	topic			
denial_of_service_attacks	denial of service attacks	denial of service | denial of service %28dos%29 | denial of service attacks | denial-of-service | denial-of-service attacks | dos attacks	cyber attack | cyber attacks | cyber threat | cyber threats | cyberattack | cyberattacks | cybersecurity attacks | cybersecurity risk | cybersecurity threat | cybersecurity threats	topic			
denoising_auto_encoders	denoising auto encoders		auto encoders	topic			
denoising_autoencoders	denoising autoencoders		deep learning	topic			
denoising_methods	denoising methods		noise pollution control	topic			
denotational_semantics	denotational semantics		operational semantics	topic			
dense_disparity_maps	dense disparity maps		disparity map | disparity maps	topic			
dense_matrices	dense matrices		matrix algebra	topic			
dense_wavelength_division_multiplexing	dense wavelength division multiplexing		light transmission | multiplexing | optical switch | optical switches | router | routers	topic			
density_evolution	density evolution		coding errors | ldpc code | ldpc codes | turbo code | turbo codes | turbo-coded	topic			
deontic	deontic	deontic logic	modal logic | modal logics | multi agent system | multi agent system (mas) | multi agent systems | multi-agent system | multi-agent systems | multiagent system | multiagent systems	topic			
deontic_logic	deontic logic	deontic | deontic logic	modal logic | modal logics | multi agent system | multi agent system (mas) | multi agent systems | multi-agent system | multi-agent systems | multiagent system | multiagent systems	topic			
deoxyribonucleases%2C_type_ii_site-specific	deoxyribonucleases, type ii site-specific		polymorphism, restriction fragment length | restriction fragment length polymorphism | rflp	topic			
dependability	dependability		fault tolerant computer systems	topic			
dependence_analysis	dependence analysis		architecture analysis | software architecture analysis	topic			
dependency_parser	dependency parser	dependency parsing	computational linguistics | natural language processing | natural language processing systems | nlp	topic			
dependency_parsing	dependency parsing	dependency parser | dependency parsing	computational linguistics | natural language processing | natural language processing systems | nlp	topic			
dependency_trees	dependency trees		dependency parser | dependency parsing	topic			
dependent_types	dependent types		functional programming | type system | type systems	topic			
depth_control	depth control		autonomous underwater vehicle | autonomous underwater vehicle (auv) | autonomous underwater vehicles | autonomous underwater vehicles (auv)	topic			
depth_estimation	depth estimation		object recognition | stereo vision	topic			
depth_of_cut	depth of cut		cutting parameters | cutting speed | feed-rates | machining centers | machining process | tool wear	topic			
derandomization	derandomization		polynomial approximation | randomized algorithm | randomized algorithms	topic			
dereverberation	dereverberation		reverberation | speech enhancement | speech signal | speech signals	topic			
describing_functions	describing functions		linear matrix inequalities | linear matrix inequalities (lmis) | linear matrix inequality | linear matrix inequality (lmi) | linear matrix inequality (lmis) | linear matrix inequality(lmi)	topic			
description_logic	description logic	description logic | description logics	formal languages | formal logic | knowledge representation | ontologies | ontology	topic			
description_logics	description logics	description logic	formal languages | formal logic | knowledge representation | ontologies | ontology	topic			
descriptional_complexity	descriptional complexity		regular language | regular languages	topic			
descriptor	descriptor	descriptors	image retrieval | object recognition	topic			
descriptor_system	descriptor system	descriptor systems	describing functions | sufficient conditions	topic			
descriptor_systems	descriptor systems	descriptor system | descriptor systems	describing functions | sufficient conditions	topic			
descriptors	descriptors	descriptor | descriptors	image retrieval | object recognition	topic			
design_activity	design activity		product design	topic			
design_and_control	design and control		machine design	topic			
design_automation	design automation	design automation | design automations	cad | computer aided design | computer aided design (cad) | computer-aided design	topic			
design_automation_conference_%28dac%29	design automation conference (dac)		mechanization | product design | technical conferences	topic			
design_automations	design automations	design automation	cad | computer aided design | computer aided design (cad) | computer-aided design	topic			
design_collaboration	design collaboration		collaborative design | collaborative designs	topic			
design_concerns	design concerns	architecture concerns | design concerns	software architecture | software architectures	topic			
design_decisions	design decisions	architectural design decisions | architecture design decisions | design decisions	architectural knowledge | architecture knowledge	topic			
design_domains	design domains		design variables | topology optimization	topic			
design_flow	design flow	design flows	embedded system | embedded systems | field programmable gate array | field programmable gate array (fpga) | field programmable gate arrays | field programmable gate arrays (fpga) | field-programmable gate array (fpga) | field-programmable gate arrays | fpga	topic			
