# The Common Weakness Enumeration, as the terms a program working in security actually
# writes. A weakness's name is a phrase — improper access control, integer overflow, use
# after free — and a phrase is what a repository outside the domain does not hit by
# accident. Each concept is the weakness's own permalink, so a match cites MITRE's page
# for it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the weakness's own name. broader is its ChildOf relation in the research
# view — view 1000, CWE's one hierarchical statement of what is a kind of what — under the
# parent's own name, joined with " | " where more than one parent is stated. kind is the
# abstraction level MITRE states: Pillar, Class, Base, Variant or Compound. altLabel pools
# the publisher's alternate terms. definition is the weakness's own description with its
# line breaks collapsed. NOT CARRIED, and said outright: categories and views — a category
# is a grouping a view draws for navigation, not a weakness.
#
# Source: the CWE 4.13 catalog XML as the OWASP cwe-sdk-javascript repository vendors it,
#   at https://github.com/OWASP/cwe-sdk-javascript/tree/477ff29b8a6fcb0c5e8fe7234f0af736d41c203c,
#   pinned by the blob id that revision holds:
#   8338e6520a20df70ca3f7b8cb7768750a842165f.
# Licence: CWE is copyright The MITRE Corporation, and the CWE Terms of Use at
#   https://cwe.mitre.org/about/termsofuse.html state that CWE is free to use by any
#   organization or individual for any research, development, and/or commercial purposes,
#   under a non-exclusive, royalty-free licence, on condition that MITRE's copyright
#   designation and the licence are reproduced in any copy — which this header and
#   NOTICE.md carry. The archive itself states no terms; the terms were read from MITRE's
#   own page, and this header records that.
# Generated by CweTermsExtraction: 959 weaknesses.
https://cwe.mitre.org/data/definitions/1392.html	Use of Default Credentials		Use of Weak Credentials	Base		The product uses default credentials (such as passwords or cryptographic keys) for potentially critical functionality.	
https://cwe.mitre.org/data/definitions/1393.html	Use of Default Password		Use of Default Credentials	Base		The product uses default passwords for potentially critical functionality.	
https://cwe.mitre.org/data/definitions/1394.html	Use of Default Cryptographic Key		Use of Default Credentials	Base		The product uses a default cryptographic key for potentially critical functionality.	
https://cwe.mitre.org/data/definitions/1395.html	Dependency on Vulnerable Third-Party Component		Violation of Secure Design Principles	Class		The product has a dependency on a third-party component that contains one or more known vulnerabilities.	
https://cwe.mitre.org/data/definitions/14.html	Compiler Removal of Code to Clear Buffers		Compiler Optimization Removal or Modification of Security-critical Code	Variant		Sensitive memory is cleared according to the source code, but compiler optimizations leave the memory untouched when it is not read from again, aka "dead store removal."	
https://cwe.mitre.org/data/definitions/140.html	Improper Neutralization of Delimiters		Improper Neutralization of Special Elements	Base		The product does not neutralize or incorrectly neutralizes delimiters.	
https://cwe.mitre.org/data/definitions/141.html	Improper Neutralization of Parameter/Argument Delimiters		Improper Neutralization of Delimiters	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as parameter or argument delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/1419.html	Incorrect Initialization of Resource		Improper Initialization	Class		The product attempts to initialize a resource but does not correctly do so, which might leave the resource in an unexpected, incorrect, or insecure state when it is accessed.	
https://cwe.mitre.org/data/definitions/142.html	Improper Neutralization of Value Delimiters		Improper Neutralization of Delimiters	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as value delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/143.html	Improper Neutralization of Record Delimiters		Improper Neutralization of Delimiters	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as record delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/144.html	Improper Neutralization of Line Delimiters		Improper Neutralization of Delimiters	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as line delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/145.html	Improper Neutralization of Section Delimiters		Improper Neutralization of Delimiters	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as section delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/146.html	Improper Neutralization of Expression/Command Delimiters		Improper Neutralization of Delimiters	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as expression or command delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/147.html	Improper Neutralization of Input Terminators		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as input terminators when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/148.html	Improper Neutralization of Input Leaders		Improper Neutralization of Special Elements	Variant		The product does not properly handle when a leading character or sequence ("leader") is missing or malformed, or if multiple leaders are used when only one should be allowed.	
https://cwe.mitre.org/data/definitions/149.html	Improper Neutralization of Quoting Syntax		Improper Neutralization of Special Elements	Variant		Quotes injected into a product can be used to compromise a system. As data are parsed, an injected/absent/duplicate/malformed use of quotes may cause the process to take unexpected actions.	
https://cwe.mitre.org/data/definitions/15.html	External Control of System or Configuration Setting		External Control of Critical State Data | Externally Controlled Reference to a Resource in Another Sphere	Base		One or more system settings or configuration elements can be externally controlled by a user.	
https://cwe.mitre.org/data/definitions/150.html	Improper Neutralization of Escape, Meta, or Control Sequences		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as escape, meta, or control character sequences when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/151.html	Improper Neutralization of Comment Delimiters		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as comment delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/152.html	Improper Neutralization of Macro Symbols		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as macro symbols when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/153.html	Improper Neutralization of Substitution Characters		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as substitution characters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/154.html	Improper Neutralization of Variable Name Delimiters		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as variable name delimiters when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/155.html	Improper Neutralization of Wildcards or Matching Symbols		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as wildcards or matching symbols when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/156.html	Improper Neutralization of Whitespace	White space	Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could be interpreted as whitespace when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/157.html	Failure to Sanitize Paired Delimiters		Improper Neutralization of Special Elements	Variant		The product does not properly handle the characters that are used to mark the beginning and ending of a group of entities, such as parentheses, brackets, and braces.	
https://cwe.mitre.org/data/definitions/158.html	Improper Neutralization of Null Byte or NUL Character		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes NUL characters or null bytes when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/159.html	Improper Handling of Invalid Use of Special Elements		Improper Neutralization of Special Elements	Class		The product does not properly filter, remove, quote, or otherwise manage the invalid use of special elements in user-controlled input, which could cause adverse effect on its behavior and integrity.	
https://cwe.mitre.org/data/definitions/160.html	Improper Neutralization of Leading Special Elements		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes leading special elements that could be interpreted in unexpected ways when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/161.html	Improper Neutralization of Multiple Leading Special Elements		Improper Neutralization of Leading Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes multiple leading special elements that could be interpreted in unexpected ways when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/162.html	Improper Neutralization of Trailing Special Elements		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes trailing special elements that could be interpreted in unexpected ways when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/163.html	Improper Neutralization of Multiple Trailing Special Elements		Improper Neutralization of Trailing Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes multiple trailing special elements that could be interpreted in unexpected ways when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/164.html	Improper Neutralization of Internal Special Elements		Improper Neutralization of Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes internal special elements that could be interpreted in unexpected ways when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/165.html	Improper Neutralization of Multiple Internal Special Elements		Improper Neutralization of Internal Special Elements	Variant		The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes multiple internal special elements that could be interpreted in unexpected ways when they are sent to a downstream component.	
https://cwe.mitre.org/data/definitions/166.html	Improper Handling of Missing Special Element		Improper Handling of Invalid Use of Special Elements | Improper Check or Handling of Exceptional Conditions	Base		The product receives input from an upstream component, but it does not handle or incorrectly handles when an expected special element is missing.	
https://cwe.mitre.org/data/definitions/167.html	Improper Handling of Additional Special Element		Improper Handling of Invalid Use of Special Elements | Improper Check or Handling of Exceptional Conditions	Base		The product receives input from an upstream component, but it does not handle or incorrectly handles when an additional unexpected special element is provided.	
https://cwe.mitre.org/data/definitions/168.html	Improper Handling of Inconsistent Special Elements		Improper Handling of Invalid Use of Special Elements | Improper Check or Handling of Exceptional Conditions	Base		The product does not properly handle input in which an inconsistency exists between two or more special characters or reserved words.	
https://cwe.mitre.org/data/definitions/170.html	Improper Null Termination		Improper Neutralization	Base		The product does not terminate or incorrectly terminates a string or array with a null character or equivalent terminator.	
https://cwe.mitre.org/data/definitions/172.html	Encoding Error		Improper Neutralization	Class		The product does not properly encode or decode the data, resulting in unexpected values.	
https://cwe.mitre.org/data/definitions/173.html	Improper Handling of Alternate Encoding		Encoding Error	Variant		The product does not properly handle when an input uses an alternate encoding that is valid for the control sphere to which the input is being sent.	
https://cwe.mitre.org/data/definitions/174.html	Double Decoding of the Same Data		Encoding Error | Multiple Operations on Resource in Single-Operation Context	Variant		The product decodes the same input twice, which can limit the effectiveness of any protection mechanism that occurs in between the decoding operations.	
https://cwe.mitre.org/data/definitions/175.html	Improper Handling of Mixed Encoding		Encoding Error	Variant		The product does not properly handle when the same input uses several different (mixed) encodings.	
https://cwe.mitre.org/data/definitions/176.html	Improper Handling of Unicode Encoding		Encoding Error	Variant		The product does not properly handle when an input contains Unicode encoding.	
https://cwe.mitre.org/data/definitions/177.html	Improper Handling of URL Encoding (Hex Encoding)		Encoding Error	Variant		The product does not properly handle when all or part of an input has been URL encoded.	
https://cwe.mitre.org/data/definitions/178.html	Improper Handling of Case Sensitivity		Use of Incorrectly-Resolved Name or Reference	Base		The product does not properly account for differences in case sensitivity when accessing or determining the properties of a resource, leading to inconsistent results.	
https://cwe.mitre.org/data/definitions/179.html	Incorrect Behavior Order: Early Validation		Improper Input Validation | Incorrect Behavior Order	Base		The product validates input before applying protection mechanisms that modify the input, which could allow an attacker to bypass the validation via dangerous inputs that only arise after the modification.	
https://cwe.mitre.org/data/definitions/180.html	Incorrect Behavior Order: Validate Before Canonicalize		Incorrect Behavior Order: Early Validation	Variant		The product validates input before it is canonicalized, which prevents the product from detecting data that becomes invalid after the canonicalization step.	
https://cwe.mitre.org/data/definitions/181.html	Incorrect Behavior Order: Validate Before Filter	Validate-before-cleanse	Incorrect Behavior Order: Early Validation	Variant		The product validates data before it has been filtered, which prevents the product from detecting data that becomes invalid after the filtering step.	
https://cwe.mitre.org/data/definitions/182.html	Collapse of Data into Unsafe Value		Protection Mechanism Failure	Base		The product filters data in a way that causes it to be reduced or "collapsed" into an unsafe value that violates an expected security property.	
https://cwe.mitre.org/data/definitions/183.html	Permissive List of Allowed Inputs	Allowlist / Allow List | Safelist / Safe List | Whitelist / White List	Incorrect Comparison	Base		The product implements a protection mechanism that relies on a list of inputs (or properties of inputs) that are explicitly allowed by policy because the inputs are assumed to be safe, but the list is too permissive - that is, it allows an input that is unsafe, leading to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/184.html	Incomplete List of Disallowed Inputs	Denylist / Deny List | Blocklist / Block List | Blacklist / Black List	Protection Mechanism Failure | Incomplete Comparison with Missing Factors	Base		The product implements a protection mechanism that relies on a list of inputs (or properties of inputs) that are not allowed by policy or otherwise require other action to neutralize before additional processing takes place, but the list is incomplete, leading to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/185.html	Incorrect Regular Expression		Incorrect Comparison	Class		The product specifies a regular expression in a way that causes data to be improperly matched or compared.	
https://cwe.mitre.org/data/definitions/186.html	Overly Restrictive Regular Expression		Incorrect Regular Expression	Base		A regular expression is overly restrictive, which prevents dangerous values from being detected.	
https://cwe.mitre.org/data/definitions/187.html	Partial String Comparison		Incomplete Comparison with Missing Factors	Variant		The product performs a comparison that only examines a portion of a factor before determining whether there is a match, such as a substring, leading to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/188.html	Reliance on Data/Memory Layout		Insufficient Encapsulation of Machine-Dependent Functionality | Improper Interaction Between Multiple Correctly-Behaving Entities	Base		The product makes invalid assumptions about how protocol data or memory is organized at a lower level, resulting in unintended program behavior.	
https://cwe.mitre.org/data/definitions/190.html	Integer Overflow or Wraparound		Incorrect Calculation	Base		The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control.	
https://cwe.mitre.org/data/definitions/191.html	Integer Underflow (Wrap or Wraparound)	Integer underflow	Incorrect Calculation	Base		The product subtracts one value from another, such that the result is less than the minimum allowable integer value, which produces a value that is not equal to the correct result.	
https://cwe.mitre.org/data/definitions/192.html	Integer Coercion Error		Incorrect Conversion between Numeric Types	Variant		Integer coercion refers to a set of flaws pertaining to the type casting, extension, or truncation of primitive data types.	
https://cwe.mitre.org/data/definitions/193.html	Off-by-one Error	off-by-five	Incorrect Calculation	Base		A product calculates or uses an incorrect maximum or minimum value that is 1 more, or 1 less, than the correct value.	
https://cwe.mitre.org/data/definitions/194.html	Unexpected Sign Extension		Incorrect Conversion between Numeric Types	Variant		The product performs an operation on a number that causes it to be sign extended when it is transformed into a larger data type. When the original number is negative, this can produce unexpected values that lead to resultant weaknesses.	
https://cwe.mitre.org/data/definitions/195.html	Signed to Unsigned Conversion Error		Incorrect Conversion between Numeric Types	Variant		The product uses a signed primitive and performs a cast to an unsigned primitive, which can produce an unexpected value if the value of the signed primitive can not be represented using an unsigned primitive.	
https://cwe.mitre.org/data/definitions/196.html	Unsigned to Signed Conversion Error		Incorrect Conversion between Numeric Types	Variant		The product uses an unsigned primitive and performs a cast to a signed primitive, which can produce an unexpected value if the value of the unsigned primitive can not be represented using a signed primitive.	
https://cwe.mitre.org/data/definitions/197.html	Numeric Truncation Error		Incorrect Conversion between Numeric Types	Base		Truncation errors occur when a primitive is cast to a primitive of a smaller size and data is lost in the conversion.	
https://cwe.mitre.org/data/definitions/198.html	Use of Incorrect Byte Ordering		Reliance on Data/Memory Layout	Variant		The product receives input from an upstream component, but it does not account for byte ordering (e.g. big-endian and little-endian) when processing the input, causing an incorrect number or value to be used.	
https://cwe.mitre.org/data/definitions/20.html	Improper Input Validation		Improper Neutralization	Class		The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.	
https://cwe.mitre.org/data/definitions/200.html	Exposure of Sensitive Information to an Unauthorized Actor	Information Disclosure | Information Leak	Exposure of Resource to Wrong Sphere	Class		The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.	
https://cwe.mitre.org/data/definitions/201.html	Insertion of Sensitive Information Into Sent Data		Exposure of Sensitive Information to an Unauthorized Actor	Base		The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.	
https://cwe.mitre.org/data/definitions/202.html	Exposure of Sensitive Information Through Data Queries		Exposure of Sensitive Information Through Metadata	Base		When trying to keep information confidential, an attacker can often infer some of the information by using statistics.	
https://cwe.mitre.org/data/definitions/203.html	Observable Discrepancy	Side Channel Attack	Exposure of Sensitive Information to an Unauthorized Actor	Base		The product behaves differently or sends different responses under different circumstances in a way that is observable to an unauthorized actor, which exposes security-relevant information about the state of the product, such as whether a particular operation was successful or not.	
https://cwe.mitre.org/data/definitions/204.html	Observable Response Discrepancy		Observable Discrepancy	Base		The product provides different responses to incoming requests in a way that reveals internal state information to an unauthorized actor outside of the intended control sphere.	
https://cwe.mitre.org/data/definitions/205.html	Observable Behavioral Discrepancy		Observable Discrepancy	Base		The product's behaviors indicate important differences that may be observed by unauthorized actors in a way that reveals (1) its internal state or decision process, or (2) differences from other products with equivalent functionality.	
https://cwe.mitre.org/data/definitions/206.html	Observable Internal Behavioral Discrepancy		Observable Behavioral Discrepancy	Variant		The product performs multiple behaviors that are combined to produce a single result, but the individual behaviors are observable separately in a way that allows attackers to reveal internal state or internal decision points.	
https://cwe.mitre.org/data/definitions/207.html	Observable Behavioral Discrepancy With Equivalent Products		Observable Behavioral Discrepancy	Variant		The product operates in an environment in which its existence or specific identity should not be known, but it behaves differently than other products with equivalent functionality, in a way that is observable to an attacker.	
https://cwe.mitre.org/data/definitions/208.html	Observable Timing Discrepancy		Observable Discrepancy	Base		Two separate operations in a product require different amounts of time to complete, in a way that is observable to an actor and reveals security-relevant information about the state of the product, such as whether a particular operation was successful or not.	
https://cwe.mitre.org/data/definitions/209.html	Generation of Error Message Containing Sensitive Information		Exposure of Sensitive Information to an Unauthorized Actor | Improper Handling of Exceptional Conditions	Base		The product generates an error message that includes sensitive information about its environment, users, or associated data.	
https://cwe.mitre.org/data/definitions/210.html	Self-generated Error Message Containing Sensitive Information		Generation of Error Message Containing Sensitive Information	Base		The product identifies an error condition and creates its own diagnostic or error messages that contain sensitive information.	
https://cwe.mitre.org/data/definitions/211.html	Externally-Generated Error Message Containing Sensitive Information		Generation of Error Message Containing Sensitive Information	Base		The product performs an operation that triggers an external diagnostic or error message that is not directly generated or controlled by the product, such as an error generated by the programming language interpreter that a software application uses. The error can contain sensitive system information.	
https://cwe.mitre.org/data/definitions/212.html	Improper Removal of Sensitive Information Before Storage or Transfer		Incorrect Resource Transfer Between Spheres	Base		The product stores, transfers, or shares a resource that contains sensitive information, but it does not properly remove that information before the product makes the resource available to unauthorized actors.	
https://cwe.mitre.org/data/definitions/213.html	Exposure of Sensitive Information Due to Incompatible Policies		Exposure of Sensitive Information to an Unauthorized Actor	Base		The product's intended functionality exposes information to certain actors in accordance with the developer's security policy, but this information is regarded as sensitive according to the intended security policies of other stakeholders such as the product's administrator, users, or others whose information is being processed.	
https://cwe.mitre.org/data/definitions/214.html	Invocation of Process Using Visible Sensitive Information		Exposure of Sensitive System Information to an Unauthorized Control Sphere	Base		A process is invoked with sensitive command-line arguments, environment variables, or other elements that can be seen by other processes on the operating system.	
https://cwe.mitre.org/data/definitions/215.html	Insertion of Sensitive Information Into Debugging Code		Exposure of Sensitive Information to an Unauthorized Actor	Base		The product inserts sensitive information into debugging code, which could expose this information if the debugging code is not disabled in production.	
https://cwe.mitre.org/data/definitions/216.html	DEPRECATED: Containment Errors (Container Errors)			Class		This entry has been deprecated, as it was not effective as a weakness and was structured more like a category. In addition, the name is inappropriate, since the "container" term is widely understood by developers in different ways than originally intended by PLOVER, the original source for this entry.	
https://cwe.mitre.org/data/definitions/217.html	DEPRECATED: Failure to Protect Stored Data from Modification			Base		This entry has been deprecated because it incorporated and confused multiple weaknesses. The issues formerly covered in this entry can be found at CWE-766 and CWE-767.	
https://cwe.mitre.org/data/definitions/218.html	DEPRECATED: Failure to provide confidentiality for stored data			Base		This weakness has been deprecated because it was a duplicate of CWE-493. All content has been transferred to CWE-493.	
https://cwe.mitre.org/data/definitions/219.html	Storage of File with Sensitive Data Under Web Root		Files or Directories Accessible to External Parties	Variant		The product stores sensitive data under the web document root with insufficient access control, which might make it accessible to untrusted parties.	
https://cwe.mitre.org/data/definitions/22.html	Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')	Path Traversal | Directory traversal | Path traversal	Use of Incorrectly-Resolved Name or Reference | Exposure of Resource to Wrong Sphere	Base		The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.	
https://cwe.mitre.org/data/definitions/220.html	Storage of File With Sensitive Data Under FTP Root		Files or Directories Accessible to External Parties	Variant		The product stores sensitive data under the FTP server root with insufficient access control, which might make it accessible to untrusted parties.	
https://cwe.mitre.org/data/definitions/221.html	Information Loss or Omission		Improper Control of a Resource Through its Lifetime	Class		The product does not record, or improperly records, security-relevant information that leads to an incorrect decision or hampers later analysis.	
https://cwe.mitre.org/data/definitions/222.html	Truncation of Security-relevant Information		Information Loss or Omission	Base		The product truncates the display, recording, or processing of security-relevant information in a way that can obscure the source or nature of an attack.	
https://cwe.mitre.org/data/definitions/223.html	Omission of Security-relevant Information		Information Loss or Omission	Base		The product does not record or display information that would be important for identifying the source or nature of an attack, or determining if an action is safe.	
https://cwe.mitre.org/data/definitions/224.html	Obscured Security-relevant Information by Alternate Name		Information Loss or Omission	Base		The product records security-relevant information according to an alternate name of the affected entity, instead of the canonical name.	
https://cwe.mitre.org/data/definitions/225.html	DEPRECATED: General Information Management Problems			Base		This weakness can be found at CWE-199.	
https://cwe.mitre.org/data/definitions/226.html	Sensitive Information in Resource Not Removed Before Reuse		Incomplete Cleanup | Improper Removal of Sensitive Information Before Storage or Transfer	Base		The product releases a resource such as memory or a file so that it can be made available for reuse, but it does not clear or "zeroize" the information contained in the resource before the product performs a critical state transition or makes the resource available for reuse by other entities.	
https://cwe.mitre.org/data/definitions/228.html	Improper Handling of Syntactically Invalid Structure		Improper Check or Handling of Exceptional Conditions | Improper Neutralization	Class		The product does not handle or incorrectly handles input that is not syntactically well-formed with respect to the associated specification.	
https://cwe.mitre.org/data/definitions/229.html	Improper Handling of Values		Improper Handling of Syntactically Invalid Structure	Base		The product does not properly handle when the expected number of values for parameters, fields, or arguments is not provided in input, or if those values are undefined.	
https://cwe.mitre.org/data/definitions/23.html	Relative Path Traversal	Zip Slip	Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')	Base		The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize sequences such as ".." that can resolve to a location that is outside of that directory.	
https://cwe.mitre.org/data/definitions/230.html	Improper Handling of Missing Values		Improper Handling of Values	Variant		The product does not handle or incorrectly handles when a parameter, field, or argument name is specified, but the associated value is missing, i.e. it is empty, blank, or null.	
https://cwe.mitre.org/data/definitions/231.html	Improper Handling of Extra Values		Improper Handling of Values	Variant		The product does not handle or incorrectly handles when more values are provided than expected.	
https://cwe.mitre.org/data/definitions/232.html	Improper Handling of Undefined Values		Improper Handling of Values	Variant		The product does not handle or incorrectly handles when a value is not defined or supported for the associated parameter, field, or argument name.	
https://cwe.mitre.org/data/definitions/233.html	Improper Handling of Parameters		Improper Handling of Syntactically Invalid Structure	Base		The product does not properly handle when the expected number of parameters, fields, or arguments is not provided in input, or if those parameters are undefined.	
https://cwe.mitre.org/data/definitions/234.html	Failure to Handle Missing Parameter		Improper Handling of Parameters	Variant		If too few arguments are sent to a function, the function will still pop the expected number of arguments from the stack. Potentially, a variable number of arguments could be exhausted in a function as well.	
https://cwe.mitre.org/data/definitions/235.html	Improper Handling of Extra Parameters		Improper Handling of Parameters	Variant		The product does not handle or incorrectly handles when the number of parameters, fields, or arguments with the same name exceeds the expected amount.	
https://cwe.mitre.org/data/definitions/236.html	Improper Handling of Undefined Parameters		Improper Handling of Parameters	Variant		The product does not handle or incorrectly handles when a particular parameter, field, or argument name is not defined or supported by the product.	
https://cwe.mitre.org/data/definitions/237.html	Improper Handling of Structural Elements		Improper Handling of Syntactically Invalid Structure	Base		The product does not handle or incorrectly handles inputs that are related to complex structures.	
https://cwe.mitre.org/data/definitions/238.html	Improper Handling of Incomplete Structural Elements		Improper Handling of Structural Elements	Variant		The product does not handle or incorrectly handles when a particular structural element is not completely specified.	
https://cwe.mitre.org/data/definitions/239.html	Failure to Handle Incomplete Element		Improper Handling of Structural Elements	Variant		The product does not properly handle when a particular element is not completely specified.	
https://cwe.mitre.org/data/definitions/24.html	Path Traversal: '../filedir'		Relative Path Traversal	Variant		The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize "../" sequences that can resolve to a location that is outside of that directory.	
https://cwe.mitre.org/data/definitions/240.html	Improper Handling of Inconsistent Structural Elements		Improper Handling of Structural Elements | Improper Neutralization	Base		The product does not handle or incorrectly handles when two or more structural elements should be consistent, but are not.	
https://cwe.mitre.org/data/definitions/241.html	Improper Handling of Unexpected Data Type		Improper Handling of Syntactically Invalid Structure	Base		The product does not handle or incorrectly handles when a particular element is not the expected type, e.g. it expects a digit (0-9) but is provided with a letter (A-Z).	
https://cwe.mitre.org/data/definitions/242.html	Use of Inherently Dangerous Function		Use of Prohibited Code	Base		The product calls a function that can never be guaranteed to work safely.	
https://cwe.mitre.org/data/definitions/243.html	Creation of chroot Jail Without Changing Working Directory		Improper Following of Specification by Caller | Incorrect Resource Transfer Between Spheres	Variant		The product uses the chroot() system call to create a jail, but does not change the working directory afterward. This does not prevent access to files outside of the jail.	
https://cwe.mitre.org/data/definitions/244.html	Improper Clearing of Heap Memory Before Release ('Heap Inspection')	Heap Inspection	Sensitive Information in Resource Not Removed Before Reuse	Variant		Using realloc() to resize buffers that store sensitive information can leave the sensitive information exposed to attack, because it is not removed from memory.	
https://cwe.mitre.org/data/definitions/245.html	J2EE Bad Practices: Direct Management of Connections		Use of Low-Level Functionality	Variant		The J2EE application directly manages connections, instead of using the container's connection management facilities.	
https://cwe.mitre.org/data/definitions/246.html	J2EE Bad Practices: Direct Use of Sockets		Use of Low-Level Functionality	Variant		The J2EE application directly uses sockets instead of using framework method calls.	
https://cwe.mitre.org/data/definitions/247.html	DEPRECATED: Reliance on DNS Lookups in a Security Decision			Base		This entry has been deprecated because it was a duplicate of CWE-350. All content has been transferred to CWE-350.	
https://cwe.mitre.org/data/definitions/248.html	Uncaught Exception		Incorrect Control Flow Scoping | Improper Handling of Exceptional Conditions	Base		An exception is thrown from a function, but it is not caught.	
https://cwe.mitre.org/data/definitions/249.html	DEPRECATED: Often Misused: Path Manipulation			Variant		This entry has been deprecated because of name confusion and an accidental combination of multiple weaknesses. Most of its content has been transferred to CWE-785.	
https://cwe.mitre.org/data/definitions/25.html	Path Traversal: '/../filedir'		Relative Path Traversal	Variant		The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize "/../" sequences that can resolve to a location that is outside of that directory.	
https://cwe.mitre.org/data/definitions/250.html	Execution with Unnecessary Privileges		Improper Privilege Management | Violation of Secure Design Principles	Base		The product performs an operation at a privilege level that is higher than the minimum level required, which creates new weaknesses or amplifies the consequences of other weaknesses.	
https://cwe.mitre.org/data/definitions/252.html	Unchecked Return Value		Improper Check for Unusual or Exceptional Conditions	Base		The product does not check the return value from a method or function, which can prevent it from detecting unexpected states and conditions.	
https://cwe.mitre.org/data/definitions/253.html	Incorrect Check of Function Return Value		Improper Following of Specification by Caller | Improper Check for Unusual or Exceptional Conditions	Base		The product incorrectly checks a return value from a function, which prevents it from detecting errors or exceptional conditions.	
https://cwe.mitre.org/data/definitions/256.html	Plaintext Storage of a Password		Insufficiently Protected Credentials	Base		Storing a password in plaintext may result in a system compromise.	
